"doc_id","text","year","type","language","company","pattern"
"2020_SR_EN_ELCORTEI.txt.1512","6 5.1 / 8.5 / 10.3  249 248 NON-FINANCIAL STATEMENT 2020 | APPENDICES | CONTENT INDEX REQUIRED UNDER LAW 11/2018 AND GRI INDICATORS Reporting framework/ GRI indicator and description Contents of Law 11/2018 on non-financial reporting Section of the report Comments/ Scope limitations or omissions Global Compact SDGs Reporting framework/ GRI indicator and description Contents of Law 11/2018 on non-financial reporting Section of the report Comments/ Scope limitations or omissions Global Compact SDGs Non-discrimination 103 Management approach ¢ Universal accessibility of people with disabilities.",2020,"SR","EN","ELCORTEI","##"
"2020_SR_EN_ELCORTEI.txt.1543","16.1  251 250 NON-FINANCIAL STATEMENT 2020 | APPENDICES | CONTENT INDEX REQUIRED UNDER LAW 11/2018 AND GRI INDICATORS Reporting framework/ GRI indicator and description Contents of Law 11/2018 on non-financial reporting Section of the report Comments/ Scope limitations or omissions Global Compact SDGs Reporting framework/ GRI indicator and description Contents of Law 11/2018 on non-financial reporting Section of the report Comments/ Scope limitations or omissions Global Compact SDGs Human rights assessment 103 Management approach ¢ Human rights policies.",2020,"SR","EN","ELCORTEI","##"
"2020_SR_EN_ELCORTEI.txt.1574","1 and 2 1.4 / 2.3  253 252 NON-FINANCIAL STATEMENT 2020 | APPENDICES | CONTENT INDEX REQUIRED UNDER LAW 11/2018 AND GRI INDICATORS Reporting framework/ GRI indicator and description Contents of Law 11/2018 on non-financial reporting Section of the report Comments/ Scope limitations or omissions Global Compact SDGs Reporting framework/ GRI indicator and description Contents of Law 11/2018 on non-financial reporting Section of the report Comments/ Scope limitations or omissions Global Compact SDGs Supplier social assessment 103 Management approach ¢ Inclusion in the procurement policy of social, gender equality and environmental matters.",2020,"SR","EN","ELCORTEI","##"
"2020_SR_EN_ELCORTEI.txt.1600","16.3  255 254 NON-FINANCIAL STATEMENT 2020 | APPENDICES | CONTENT INDEX REQUIRED UNDER LAW 11/2018 AND GRI INDICATORS Reporting framework/ GRI indicator and description Contents of Law 11/2018 on non-financial reporting Section of the report Comments/ Scope limitations or omissions Global Compact SDGs Reporting framework/ GRI indicator and description Contents of Law 11/2018 on non-financial reporting Section of the report Comments/ Scope limitations or omissions Global Compact SDGs Marketing and labelling 103 Management approach ¢ Consumer health and safety measures.",2020,"SR","EN","ELCORTEI","##"
"2020_SR_EN_ESSELUNG.txt.194","The definition of specific and measurable goals has enabled Esselunga to emphasise the connec- tion, as well as the Companys concrete contribu- tion, to the Sustainable Development Goals (SDGs) of the United Nations 2030 Agenda.",2020,"SR","EN","ESSELUNG","##"
"2020_SR_EN_ESSELUNG.txt.196","1 For more information regarding the method that was applied for the identification of the connection between the objectives of the Sustainability Plan and the SDGs, please see the Methodological Note.",2020,"SR","EN","ESSELUNG","##"
"2020_SR_EN_ESSELUNG.txt.232","49 ESSELUNGA  FOOD SAFETY 100% OF PRODUCTION FACILITIES AND WAREHOUSES CERTIFIED IN ACCORDANCE WITH FSSC 22000 100% OF SUPPLIERS OF PREPACKAGED ESSELUNGA BRANDED PRODUCTS CERTIFIED IN ACCORDANCE WITH GFSI FOOD EDUCATION PROMOTION OF FOOD EDUCATION THROUGH COMMUNICATION INITIATIVES AND BY INCREASING THE NUMBER OF PRODUCTS SOLD UNDER THE LINES EQUILIBRIO, BIO AND CHEJOY BY OVER 50% INNOVATION INNOVATION OF OVER 1,500 ESSELUNGA BRANDED PRODUCTS AND REVIEW OF OVER 250 RECIPES TO IMPROVE AND BALANCE THE NUTRITIONAL CHARACTERISTICS OF ESSELUNGA BRANDED PRODUCTS TRANSPARENCY NUTRITION INFORMATION ON THE PRODUCT, ON THE PRODUCTION PROCESS AND ADVICE ON CONSUMPTION AND PREPARATION THROUGH THE ESSELUNGA APP USING A CODE THAT IS VISIBLE ON ALL BRANDED PRODUCTS SDGs 2025 COMMITMENTS 2020 SUSTAINABILITY REPORT 50  At Esselunga the protection and satisfaction of customers have always been a primary goal, to be reached through the quality and excel- lence of its products and services. In the context of the COVID-19 emergency, which shone 4.1 EXCELLENCE AND INNOVATION IN PRODUCTS AND SERVICES a spotlight on demands for safe, healthy and sustainable products, the Company renewed the assortment, also in order to promote a safe and balanced lifestyle.",2020,"SR","EN","ESSELUNG","##"
"2020_SR_EN_ESSELUNG.txt.452","71 ESSELUNGA  TRAINING AND DEVELOPMENT OVER 650,000 ANNUAL TRAINING HOURS DELIVERED (+40% ON 2018) 20% ANNUAL INCREASE OF DEDICATED TRAINING HOURS TO THE TALENT PROGRAMME 50% INCREASE OF THE TRAINING HOURS DEVOTED TO THE SCHOOL OF TRADES AVERAGE MINIMUM SCORE OF 4.5 OUT OF 5 IN THE SATISFACTION SURVEY OF TRAINING COURSES, PROVING THE HIGH-QUALITY LEVELS OF THE COURSES DIVERSITY AND INCLUSION 50% INCREASE IN THE PRESENCE OF WOMEN IN KEY ROLES HEALTH AND SAFETY MAINTENANCE AND IMPROVEMENT OF THE MANAGEMENT SYSTEMS IN PLACE TO ASSURE EMPLOYEES HEALTH AND SAFETY WELL-BEING 100% GUARANTEED INITIATIVES AND AGREEMENTS ON HEALTH AND WORK/LIFE BALANCE OF OUR PEOPLE EXTENSION OF THE WHP (WORKPLACE HEALTH PROMOTION) PROGRAMME TO ALL SITES AND STORES EMPLOYER OF CHOICE MAINTENANCE OF THE TOP EMPLOYER CERTIFICATION AND ACHIEVEMENT OF EXCELLENT RESULTS IN THE MOST IMPORTANT RANKINGS IN THE INDUSTRY SDGs 2025 COMMITMENTS 2020 SUSTAINABILITY REPORT 72  People are the engine of growth and innovation and thanks to them, Esselunga is able to guaran- tee to customers services and products of the highest quality every day.",2020,"SR","EN","ESSELUNG","##"
"2020_SR_EN_ESSELUNG.txt.534","91 ESSELUNGA  CLIMATE CHANGE 30% REDUCTION OF GREENHOUSE GAS EMISSIONS WASTE MANAGEMENT IMPROVE THE PERCENTAGE OF FOOD SURPLUS THAT IS DONATED, RECOVERED AND RECYCLED, REDUCING FOOD WASTE PACKAGING 100% OF ESSELUNGA BRANDED PRODUCT PACKAGING IN RECYCLED, RECYCLABLE OR COMPOSTABLE MATERIAL SDGs 2025 COMMITMENTS 2020 SUSTAINABILITY REPORT 92  The management of the environmental impacts, generated by Esselunga with its activities, is one of the pillars of its sustainability strategy and has three spheres for action: climate change, waste management and packaging.",2020,"SR","EN","ESSELUNG","##"
"2020_SR_EN_ESSELUNG.txt.621","113 ESSELUNGA  RESPONSIBLE SUPPLY CHAIN 100% OF THE COCOA USED FOR ESSELUNGA BRANDED PRODUCTS CERTIFIED FAIR TRADE AND EXTENSION OF THE CERTIFICATION TO OTHER SUPPLY CHAINS AS WELL DEVELOPMENT OF THE ESSELUNGA CODE OF CONDUCT TO BE SIGNED BY 100% OF SUPPLIERS OF ESSELUNGA BRANDED PRODUCTS WITH PERFORMANCE OF SPOT AUDITS TO ENSURE COMPLIANCE 100% OF EXTRA EU PRODUCERS OF PRIVATE LABEL NON-FOOD PRODUCTS TO UNDERGO TESTS AND ASSESSMENTS OF CONFORMITY TO THE PRINCIPLES OF STANDARD SA8000 AND 100% OF RELATED PRODUCTION FACILITIES TO UNDERGO ON-SITE AUDITS ITALIAN PRODUCTS OVER 80% OF ESSELUNGA BRANDED PRODUCTS MADE IN ITALY, A PERCENTAGE TO BE KEPT IN COMING YEARS ANIMAL WELFARE 100% OF ESSELUNGA BRANDED PRODUCTS OF THE EGG, MILK, CHICKEN* AND FISH SUPPLY CHAINS FARMED IN ITALY, 100% OF ESSELUNGA BRANDED NATURAMA PRODUCTS OF THE BEEF, PORK AND FISH SUPPLY CHAINS AND OVER 50% OF ESSELUNGA BRANDED PRODUCTS OF THE CHARCUTERIE SUPPLY CHAIN THAT RESPECT ANIMAL WELFARE SUSTAINABLE FISHING 100% OF ESSELUNGA BRANDED PACKAGED, FROZEN AND LONG-TERM STORAGE FISH PRODUCTS AND 100% OF FRESH PRODUCTS OF THE YELLOWFIN TUNA, SWORDFISH, SALMON LINES AND OF THE ESSELUNGA AND NATURAMA SUPPLY CHAINS OF FISH FARMED IN ITALY CERTIFIED FOR SUSTAINABLE FISHING 2025 COMMITMENTS SDGs * Only relating to the Esselunga line 114 2020 SUSTAINABILITY REPORT  The constant attention paid by Esselunga to the protection of customers health entails monitor- ing every step of the supply chain. From raw ma- terials to production, up to packaging, transport and distribution, every private label product is controlled thanks to systems and procedures that guarantee its total safety and healthiness.",2020,"SR","EN","ESSELUNG","##"
"2020_SR_EN_ESSELUNG.txt.702","133 ESSELUNGA  2025 COMMITMENTS SUPPORT TO LOCAL COMMUNITIES CONSTANT SUPPORT TO LOCAL AREAS WITH DONATIONS INTENDED TO PROMOTE THE GROWTH AND WELL-BEING OF LOCAL COMMUNITIES, AND EDUCATION FOOD DONATIONS APPROXIMATELY 4,000,000 MEALS DONATED, AN INCREASE OF 70% EDUCATION OVER 100 MILLION EUROS IN EDUCATIONAL MATERIAL DISTRIBUTED TO SCHOOLS BETWEEN 2018 AND 2025, THROUGH THE œAMICI DI SCUOLA (SCHOOL FRIENDS) INITIATIVE SOLIDARITY CONSTANT SUPPORT TO ORGANISATIONS ENGAGED IN SCIENTIFIC RESEARCH AND SOLIDARITY PROJECTS WITH DONATIONS SDGs 2020 SUSTAINABILITY REPORT 134  Esselunga recognises the social value of giving back part of what it receives from the local area and strongly believes that contributing to the social, cultural and economic well-being of the community in which it operates is an effective way to overcome the COVID-19 emergency and to start up again. For Esselunga, the pandemic 8.1 OUR ACTIONS REVOLVE AROUND THE COMMUNITY period has meant a renewed commitment to sol- idarity, outlined in a plan of actions to support employees, suppliers and communities, also thanks to the collaboration with various local en- tities and the direct participation of customers through the FÃ¬daty Points.",2020,"SR","EN","ESSELUNG","##"
"2020_SR_EN_ESSELUNG.txt.809","Furthermore, the identification of Esselungas contribution towards reaching the 17 Sustaina- ble Development Goals (SDGs) of the United Nations stems from an analysis of the connec- tion between the 2025 objectives defined by Esselunga in the Sustainability Plan and the SDGs, carried out following the indications of the SDG Compass document, drawn up by the GRI, the UN Global Compact and the WBCSD (World Business Council for Sustainable Development), and also included the study of the individual Goals and the 169 connected targets.",2020,"SR","EN","ESSELUNG","##"
"2020_SR_EN_EUROSPIN.txt.207","Sustainable Development"", the leaders of the governments of the 193 member countries of the UN unanimously signed up to the 2030 Agenda for Sustainable Development sustainable development, a policy document that determined global commitments for sustainable development (Sustainable Development Goals (SDGs). Specifically, the Global Agenda defines 17 Sustainable Development Goals to be achieved within 2030, divided into 169 targets, which represent a real call to action to put the call to action to put Italy and the world on a sustainable path.",2020,"SR","EN","EUROSPIN","##"
"2020_SR_EN_EUROSPIN.txt.208","sustainable path. The 17 SDGs are addressed not only to institutions but to a plurality of players including companies.",2020,"SR","EN","EUROSPIN","##"
"2020_SR_EN_EUROSPIN.txt.210","belonging to the sector. The activities implemented by Eurospin in the field of sustainability can make a direct or indirect contribution or indirectly to the achievement of numerous objectives defined of the Agenda. For this reason, in order to be able to identify and report on in this Report, the contribution that the Group can make to the achievement of the SDGs contribution to the achievement of the SDGs, we have carried out an analysis of linkage between the GRIs selected for a complete corporate sustainability reporting sustainability reporting and the SDGs, following the indications of the document ""Linking the SDGs"".",2020,"SR","EN","EUROSPIN","##"
"2020_SR_EN_EUROSPIN.txt.211","of the document ""Linking the SDGs and the GRI Standards"".",2020,"SR","EN","EUROSPIN","##"
"2020_SR_EN_EUROSPIN.txt.212","Sustainability in Eurospin 45 This document maps the 17 SDGs and their 169 targets against the GRI Standards and disclosures.",2020,"SR","EN","EUROSPIN","##"
"2020_SR_EN_EUROSPIN.txt.213","related to them with respect to the GRI Standards and disclosures applicable to each of them, with the aim of guiding organizations in the best assess their contribution to the achievement of the global goals. The SDGs thus identified have been further selected and applied to the Eurospin reality, linking them to the main areas of action in which the areas of action in which the Group is committed to promoting sustainable sustainable development.",2020,"SR","EN","EUROSPIN","##"
"2020_SR_EN_EUROSPIN.txt.214","A m environment Governa n c e e Manage m e n t F i l i e r a P r o d u t t i v a People C l i e n t i e S o c i e t Ã  Areas of action Eurospin * Transparency shows the SDGs with respect to which Eurospin can make an indirect contribution.",2020,"SR","EN","EUROSPIN","##"
"2020_SR_EN_EUROSPIN.txt.215","SDGs*   3. Customers and society GRI 102-44 GRI 201-1 GRI 203-1 GRI 416-1 GRI 417-2 GRI 417-3 GRI 418-1 GRI G4-FP8  48 Eurospin Sustainability Report 2020 With our network of points of sale we are widespread throughout the country and we are aware of our nationwide and we are aware of our role in society role in society, considering ourselves an active part active part of it.",2020,"SR","EN","EUROSPIN","##"
"2020_SR_EN_EUROSPIN.txt.651","With reference to the identification of Eurospin's contribution to achieving the the 17 United Nations Sustainable Development Sustainable Development Goals (SDGs), it should be noted that an analysis of an analysis of the connection between the GRIs selected for a complete corporate sustainability corporate sustainability reporting and the SDGs, subsequently, further selected for greater selected for greater coherence and representativeness with respect to the company's activity and commitment.",2020,"SR","EN","EUROSPIN","##"
"2020_SR_EN_JERONIMO.txt.279","5.3.1. Task Force on Climate-related Financial Disclosures (TCFD) In 2020, the JerÃ³nimo Martins Group began implementing the TCFD recommendations38 to enhance the identification and quantification of financial risks and opportunities associated with climate change. The Group recognises that climate change is one of the major environmental, social and financial risks that organisations currently face and that adaptation and mitigation measures may represent opportunities for differentiation and to contribute to strengthening the resilience of its Companies and businesses, while strengthening the Groups commitments to the Sustainable Development Goals (SDG), in particular SDG 7 (Affordable and Clean Energy) and SDG 13 (Climate Action).",2020,"SR","EN","JERONIMO","##"
"2020_SR_EN_LIDL#IE#.txt.61","SUSTAINABILITY@LIDL Responsible Sourcing Protecting the Environment Team Lidl Lidl Community Works P r o d u c t s R e s p o n s i b l e a t P o i n t o f T r a n s p a r e n c y o f S a l e Creation Social Value Communication Responsible R e s p o n s i b i l i t y E m p l o y e e Environmental Corporate Management C O L L A B O R A T I O N ProtectingtheEnvironment T e a m L i d l Community Works R e s p o n s i b l e S o u r c i n g Protection along the Supply Chain Environmental Rela t e d Hum an R i g h t s Em plo y m e n t a n d M a r k e t D e v e l o p m e n t S u p p l i e r P r o t e c t i o n o f E c o s y s t e m s Animal Welfare Standards P A R T N E R S H I P Supply C h a i n R e s o urces C u s t o m ers Oper a t i o n s A Better Tomorrow Lidl Responsibility Model During this report we will take you through our full strategy following our Lidl Responsibility Model, reporting on the areas that are most material to our business, emphasising our commitments to the global Sustainable Development Goals (SDGs) and detailing the core projects from each of our strategy pillars.",2020,"SR","EN","LIDL#IE#","##"
"2020_SR_EN_LIDL#IE#.txt.99","Then we work closely with our direct suppliers, relevant stakeholders and NGOs to better understand the identified risks and we consolidate clear and binding sourcing policies on key raw materials.4 Our responsible sourcing commitments prioritise those product areas in our supply chain that are most at risk of resource exploitation and linked to potential social and environmental impacts. We work closely with all our suppliers towards reaching these targets and ensuring that the ecosystems we source our raw materials from are protected and supported.5 Globally, the production of food is highly resource intensive from an environmental perspective. In order to increase yields to feed our growing global population, while actively contributing to the preservation of the ecosystems, it is important that we cultivate, harvest and process more food in a way that protects the health of our soils, demonstrates sound water stewardship and enhances biodiversity.3 SDG 2 “ Zero Hunger Our targets are aligned to and support SDG 2.4 Ensure sustainable food production systems and implement resilient agricultural practices.",2020,"SR","EN","LIDL#IE#","##"
"2020_SR_EN_LIDL#IE#.txt.100","SDG 15 “ Life on Land Our timber, wood and paper-based products targets support SDG 15.2 Promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally.",2020,"SR","EN","LIDL#IE#","##"
"2020_SR_EN_LIDL#IE#.txt.113","RESOURCES PROTECTION OF ECOSYSTEMS 1,2 SDG 15 “ Life on Land Our progress is designed to support SDG 15.9 Integrate ecosystem and biodiversity values into development processes.",2020,"SR","EN","LIDL#IE#","##"
"2020_SR_EN_LIDL#IE#.txt.127","SDG 2 “ Zero Hunger Our targets are aligned to and support SDG 2.5 Maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals.",2020,"SR","EN","LIDL#IE#","##"
"2020_SR_EN_LIDL#IE#.txt.142","Circular Economy2 ACTION:4 Loose Products: In relation to lose fruit and vegetables, we have introduced numerous additional loose options, bringing the overall loose lines to approximately 20% of our range. We must be vigilant in our approach to ensure we are working towards SDG Goal 12.3 and supporting the objectives of the Food Waste Charter.",2020,"SR","EN","LIDL#IE#","##"
"2020_SR_EN_LIDL#IE#.txt.156","< 5mm SDG 12 “ Responsible Production & Consumption We are committed to SDG 12.5 By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse.",2020,"SR","EN","LIDL#IE#","##"
"2020_SR_EN_LIDL#IE#.txt.173","1 GRI 412-1 - is this referencing 1 or 2 or both? SDG10“Reduced Inequalities We support global principles SDG 10.4 Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality.",2020,"SR","EN","LIDL#IE#","##"
"2020_SR_EN_LIDL#IE#.txt.190","SDG 5 “ Gender Equality We are committed to SDG 5.1 End all forms of discrimination against all women and girls everywhere.",2020,"SR","EN","LIDL#IE#","##"
"2020_SR_EN_LIDL#IE#.txt.206","SDG8“Decent Work & Economic Growth Through our Supplier Code of Conduct we drive SDG 8.5 Achieve full and productive employment and decent work for all protection policies, and progressively achieve greater equality.",2020,"SR","EN","LIDL#IE#","##"
"2020_SR_EN_LIDL#IE#.txt.234","SDG 13 “ Climate Action We built our targets and goals for climate to further drive SDG 13.2 Reporting our progress towards A Better Tomorrow OUR OPERATIONS CLIMATE Our Climate Ambition 1 We welcome this group wide ambition and have updated our local ambition in line with this commitment. By joining the Science Based Targets initiative we, Lidl Ireland and Northern Ireland through the Schwarz Group, are committing to implementing specific, scientifically verified climate targets and proactively instigating effective climate protection measures.",2020,"SR","EN","LIDL#IE#","##"
"2020_SR_EN_LIDL#IE#.txt.241","Launched in 2020, we are currently working with 4 suppliers across our primary product areas, to set S.M.A.R.T. goals, improve their climate impact and in turn, helping them to grow their future business sustainably. These selected suppliers meet with us quarterly to share progress, challenges and learnings. To support them on this journey we provide workshops, on site experts and resources to help streamline their approach and support the development of their own internal framework. We also evaluate their progress and share regular feedback and insights.1 SDG 13 “ Climate Action We built our targets and are working closely with our suppliers to ensure we are driving SDG 13.3 Improve education, awareness raising and human capacity on climate change mitigation, adaptation, impact reduction.",2020,"SR","EN","LIDL#IE#","##"
"2020_SR_EN_LIDL#IE#.txt.261","General 5% Other 2% Ireland Plastics 2% R R R R E Organic Waste 29% General 4% Other 7% Northern Ireland R R R E Organic Waste 25% SDG 12 “ Responsible Consumption and Production OursurplusfoodstrategyisdedicatedtoSDG12.5 Substantially reduce waste generation through prevention, reduction, recycling and reuse.",2020,"SR","EN","LIDL#IE#","##"
"2020_SR_EN_LIDL#IE#.txt.264","ACTION: We are committed to and working hard towards SDG Goal 12.3 and supporting the objectives of the Food Waste Charter.",2020,"SR","EN","LIDL#IE#","##"
"2020_SR_EN_LIDL#IE#.txt.277","51 OUR OPERATIONSPLANNING&CONSTRUCTION Reporting our progress towards A Better Tomorrow  RESOURCES Protection of Ecosystems Animal Welfare Standards OPERATIONS Corporate Environmental Management Employee Responsibility Responsible Products Transparency at Point of Sale CUSTOMER Social Value Creation Responsible Communication SUPPLY CHAIN Environmental Protection: Supply Chain Supplier & Market Development Employment Related Human Rights Reporting our progress towards A Better Tomorrow 53 OUR OPERATIONS 52 OUR OPERATIONS RESOURCES Protection of Ecosystems Animal Welfare Standards OPERATIONS Corporate Environmental Management Employee Responsibility Responsible Products Transparency at Point of Sale CUSTOMER Social Value Creation Responsible Communication SUPPLY CHAIN Environmental Protection: Supply Chain Supplier & Market Development Employment Related Human Rights OUR OPERATIONSPLANNING & CONSTRUCTION ISO 50001 Energy Management certified Lighting LED Upgrades Glazing to the highest standard on the market Solar Panels now added to specifications Refrigerants with less global warming potential Industry Innovation & Infrastructure We are planning for the future and driving SDG 9.4 Upgrade infrastructure & retrofit industries to make them sustainable, with increased resource use efficiency and greater adoption of clean and environmentally sound technologies and industrial processes.",2020,"SR","EN","LIDL#IE#","##"
"2020_SR_EN_LIDL#IE#.txt.301","RESOURCES Protection of Ecosystems Animal Welfare Standards OPERATIONS Corporate Environmental Management Employee Responsibility Responsible Products Transparency at Point of Sale CUSTOMER Social Value Creation Responsible Communication SUPPLY CHAIN Environmental Protection: Supply Chain Supplier & Market Development Employment Related Human Rights Reporting our progress towards A Better Tomorrow 57 OUR OPERATIONS 56 OUR OPERATIONS RESOURCES Protection of Ecosystems Animal Welfare Standards OPERATIONS Corporate Environmental Management Employee Responsibility Responsible Products Transparency at Point of Sale CUSTOMER Social Value Creation Responsible Communication SUPPLY CHAIN Environmental Protection: Supply Chain Supplier & Market Development Employment Related Human Rights OUR OPERATIONSEMPLOYEE RESPONSIBILITY Decent Work & Economic Growth We are Committed to SDG 8.8 Protect labour rights and promote safe and secure working environments for all workers.",2020,"SR","EN","LIDL#IE#","##"
"2020_SR_EN_LIDL#IE#.txt.390","SDG 17 “ Partnerships for the Goals Through a broad range of partnerships we aim to support SDG 17.6 Enhance the global partnership for sustainable development, complemented by multi stakeholder partnerships that mobilize and share knowledge, expertise, technology and financial resources, to support the achievement of the sustainable development goals in all countries, in particular developing countries.",2020,"SR","EN","LIDL#IE#","##"
"2020_SR_EN_METROAG#.txt.10","By balancing our needs and goals with the needs of nature, people and future generations, we can achieve long-term success and overcome the conventional limits to growth for ourselves, our stakeholders and society as a whole. The leading principles are the 17 Sustainable Development Goals (SDGs) of the United Nations and the 10 principles of the United Nations Global Compact. They form the global framework for our sustainability activities.",2020,"SR","EN","METROAG#","##"
"2020_SR_EN_REWE####.txt.333","Sustainable Development Goals The 17 Sustainable Development Goals (SDGs) of the United Nations address the main key challenges of sustainable development at the global level. They have a time horizon until 2050 and are specified by 169 subgoals. REWE Group is REWE Group strives to make a contribution to the achievement of these goals with its sustainability contribute to the achievement of these goals. For this reason, it has aligned its sustainability strategy and business processes with the the 17 goals and the associated 169 sub-goals. On the basis of this analysis the SDGs and their sub-goals were prioritized by REWE Group's sustainability managers.",2020,"SR","EN","REWE####","##"
"2020_SR_EN_REWE####.txt.334","prioritized and a ranking of the most relevant SDGs was formed. This was presented at the REWE Group Dialogue Forum in 2016 with stakeholders as part of a panel discussion.",2020,"SR","EN","REWE####","##"
"2020_SR_EN_REWE####.txt.335","Stakeholder feedback was incorporated into an overall ranking that includes the following SDGs of high relevance for REWE Group: SDG 12: Responsible consumption and sustainable production.",2020,"SR","EN","REWE####","##"
"2020_SR_EN_REWE####.txt.336","SDG 12 aims at the necessary change in lifestyles and economic practices. It thus relates both to individual consumption and to the transformation of the value creation value creation patterns that underlie production. Circular economy and sustainable chains are just as relevant as the avoidance or responsible disposal of waste and responsible disposal of waste and the reduction of food waste.",2020,"SR","EN","REWE####","##"
"2020_SR_EN_REWE####.txt.338","Large parts of REWE Group's commitment contribute to the achievement of SDG 12. The basis The basis for this are the principles and guidelines defined by the company - which take environmental aspects and social concerns along its supply chains (for more information, see the the sections Principles and Guidelines, Ecological Aspects  in the Supply Chain and Social Aspects in the supply chain). As an important contribution to more sustainable organic and regional private label products are promoted, as well as products in which products for which REWE Group achieves social and ecological improvements in the supply chains.",2020,"SR","EN","REWE####","##"
"2020_SR_EN_REWE####.txt.348","SDG 15: Life on land Protect, restore and promote sustainable use of terrestrial ecosystems, manage forests managed sustainably, combat desertification, halt and reverse, and halt biodiversity loss - these are the targets of SDG 15.",2020,"SR","EN","REWE####","##"
"2020_SR_EN_REWE####.txt.354","SDG 14: Life below water This SDG aims to significantly reduce pollution of the oceans and seas.",2020,"SR","EN","REWE####","##"
"2020_SR_EN_REWE####.txt.359","SDG 8: Good jobs and economic growth.",2020,"SR","EN","REWE####","##"
"2020_SR_EN_REWE####.txt.360","The goal of SDG 8 is to achieve continuous, inclusive and sustainable economic growth, a productive full employment and decent work for all.",2020,"SR","EN","REWE####","##"
"2020_SR_EN_REWE####.txt.364","SDG 2: No Hunger SDG 2 aims to end hunger in the world, achieve better nutrition and promote sustainable agriculture.",2020,"SR","EN","REWE####","##"
"2020_SR_EN_REWE####.txt.371","SDG 7: Renewable energy The goal of SDG 7 is for all people to have access to affordable, reliable, sustainable and timely energy. In addition, the share of renewable energies in the global energy mix should be energy mix should be significantly increased and the rate of increase in energy efficiency doubled.",2020,"SR","EN","REWE####","##"
"2020_SR_EN_REWE####.txt.372","In line with the goals of SDG 7, REWE Group has already, at the beginning of 2008, reduced its electricity purchasing for stores, warehouses and travel agencies in Germany and Austria to green electricity at the beginning of 2008.",2020,"SR","EN","REWE####","##"
"2020_SR_EN_REWE####.txt.376","In addition to these seven goals, REWE Group has identified a total of 27 SDG subgoals that are of pronounced of pronounced relevance to its business activities.",2020,"SR","EN","REWE####","##"
"2020_SR_EN_REWE####.txt.377","The analysis shows that REWE Group's sustainability activities make a contribution to the achievement of the SDGs and sub-goals that have been classified as relevant. The company regularly identifies further potential for future engagement.",2020,"SR","EN","REWE####","##"
"2020_SR_EN_REWE####.txt.696","development. To this end, REWE Group aligned its sustainability strategy with the  its sustainability strategy with the Sustainable Development Goals (SDGs) and identified and prioritized the identified and prioritized the SDGs relevant to it (see Strategy section). Three of the highest-rated SDGs fall under the responsibility of the Green Products pillar: SDG 12: Responsible Consumption, SDG 15: Life on Land, SDG 14: Life Under Water. The SDGs were also an important building block in the development of the Green Products Strategy 2030 (see section Strategic Approach).",2020,"SR","EN","REWE####","##"
"2020_SR_EN_REWE####.txt.1958","Sustainable Development Goals  With its commitment to the pillar of energy, climate and the environment, REWE Group also makes a contribution is also making a contribution to the global goals of sustainable development. A comparison of the Sustainability Strategy with the Sustainable Development Goals (SDGs) shows that especially SDG 7: Renewable Energy, SDG 11: Sustainable Cities and Communities, and SDG 13: Climate action are relevant to the energy, climate and environment pillar. Within the framework This analysis was carried out by the REWE Group sustainability officers and external SDG 7: Renewable energy with high relevance for REWE Group (see also section Sustainability Strategy).",2020,"SR","EN","REWE####","##"
"2020_SR_EN_REWE####.txt.2240","UN Sustainable Development Goals During the reporting period, REWE Group aligned its sustainability strategy with the Sustainable Development Development Goals (SDGs) and identified and prioritized the SDGs that are relevant for it (see Strategy section).",2020,"SR","EN","REWE####","##"
"2020_SR_EN_REWE####.txt.2241","prioritized (see Strategy section). One of the highest rated SDGs falls within the Employees:inside pillar's area of responsibility: Good jobs and economic growth (SDG 8).",2020,"SR","EN","REWE####","##"
"2020_SR_EN_REWE####.txt.2737","UN Sustainable Development Goals As part of an analysis from 2016, REWE Group aligned its sustainability strategy with the Sustainable Development Goals (SDGs) and identified and prioritized the SDGs relevant for it.",2020,"SR","EN","REWE####","##"
"2020_SR_EN_REWE####.txt.2738","and prioritized them. As a result, REWE Group's social engagement pays pays towards the global goals of more sustainable development, including SDG 12: Responsible Consumption as well as SDG 4: Quality Education and SDG 1: No Poverty. In the As part of this analysis, REWE Group's sustainability managers and external stakeholders stakeholders rated SDG 12: Responsible consumption as highly relevant for the REWE Group (see section REWE Group (see also section Sustainability Strategy).",2020,"SR","EN","REWE####","##"
"2020_SR_EN_SAINSB#1.txt.211","UN Sustainable Development Goals In 2015 the United Nations published the UN Sustainable Development Goals (SDGs); 17 ambitious goals which aim to end poverty, protect our planet and increase prosperity and peace for all.¯ We continue to fully support and contribute to these goals. Whether its investment into our local communities, reducing emissions to tackle climate change, promoting sustainable agricultural practices in our supply chains or ensuring diversity and inclusion within our organisation. Our sustainability agenda is aligned to these goals so that we can help create a more sustainable future for all.¯ Throughout this report we indicate where our activities and partnerships contribute towards these global goals.",2020,"SR","EN","SAINSB#1","##"
