"doc_id","text","year","type","language","company","pattern"
"2020_AR_EN_COLRUYT#.pdf.8","and
     requirements. These two reports are considered one report and are                                                                                                                                          In our opinion, the Cons
                                                                                                              view of theThese
                                                                                                        requirements.
                                                                                                       fair                                    two reports
                                                                                                                                     consolidated               are considered
                                                                                                                                                          net equity                    one report
                                                                                                                                                                            and financial     positionand
                                                                                                                                                                                                        as are
                                                                                                                                                                                                            at
     inseparable.                                                                                                                                                                                               fair view of the consolid
                                                                                                        inseparable.
                                                                                                       31    March 2021, and of its consolidated results for the year then
     We have been appointed as statutory auditor by the shareholders’                                                                                                                                           31 March 2021, and of i
                                                                                                       ended,
                                                                                                        We have      prepared
                                                                                                                        been appointed in accordance         with the
                                                                                                                                                     as statutory           International
                                                                                                                                                                        auditor               Financial
                                                                                                                                                                                   by the shareholders’
     meeting of 25 September 2019, in accordance with the proposition                                                                                                                                           ended, prepared in acco
                                                                                                        meeting of 25 September 2019, in accordance with the (“IFRS”)
                                                                                                       Reporting          Standards           as   adopted     by   the    European      Union   propositionand
     by the Board of Directors following recommendation of the Audit                                                                                                                                            Reporting Standards as 
                                                                                                       with     applicable          legal     and   regulatory      requirements
                                                                                                        by the Board of Directors following recommendation of the Audit                  in Belgium.
     Committee and following recommendation of the workers’ council.                                                                                                                                            with applicable legal and
                                                                                                        Committee
                                                                                                       Basis         for the          following recommendation
                                                                                                                             and unqualified             opinion                of the workers’ council.
     Our mandate expires at the shareholders’ meeting that will                                                                                                                                                 Basis for the unquali
                                                                                                        Our mandate expires at the shareholders’ meeting that will
     deliberate on the Consolidated Financial Statements for the year                                  We     conducted                    audit in accordance
                                                                                                                                   ourConsolidated                       with   International     Standards
                                                                                                        deliberate        on the                             Financial       Statements      for the  year      We conducted our audit 
     ending 31 March 2022. We performed the audit of the Consolidated                                  on    Auditing        (“ISAs”).         Our   responsibilities        under   those    standards   are
                                                                                                        ending 31 March 2022. We performed the audit of the Consolidated                                        on Auditing (“ISAs”). Ou
     Financial Statements of the Group during 5 consecutive years.                                     further        described           in the   “Our   responsibilities        for  the  audit  of the
                                                                                                        Financial Statements of the Group during 5 consecutive years.                                           further described in the 
                                                                                                       Consolidated Financial Statements” section of our report.
                                                                                                                                                                                                                Consolidated Financial S
                                                                                                       We have complied with all ethical requirements that are relevant to
                                                                                                                                                                                                                We have complied with a
                                                                                                       our audit of the Consolidated Financial Statements in Belgium,
                                                                                                                                                                                                                our audit of the Consolid
                                                                                                       including those with respect to independence.
                                                                                                                                                                                                                including those with resp
     Besloten vennootschap
     Société à responsabilité limitée                                                                   Besloten vennootschap
     RPR Brussel - RPM Bruxelles - BTW-TVA BE0446.334.711-IBAN N° BE71 2100 9059 0069                   Société à responsabilité limitée
     *handelend in naam van een vennootschap:/agissant au nom d'une société                             RPR Brussel - RPM Bruxelles - BTW-TVA BE0446.334.711-IBAN N° BE71 2100 9059 0069
                                                                                                        *handelend in naam van een vennootschap:/agissant au nom d'une société
     A member firm of Ernst & Young Global Limited
                                                                                                        A member firm of Ernst & Young Global Limited
   FINANCIAL REPORT | Consolidated statements • Statement • Independent auditor’s report • Notes • Definitions                                                                                                                   216",2020,"AR","EN","COLRUYT#","TRUE"
"2020_AR_EN_COLRUYT#.pdf.9","and fair view in    Group, nor about the efficiency or effectiveness with which the board
  accordance with IFRS and with applicable legal and regulatory          of directors has taken or will undertake the Company's and the
  requirements in Belgium and for such internal controls relevant to the Group’s business operations. Our responsibilities with regards to the
  preparation of the Consolidated Financial Statements that are free     going concern assumption used by the board of directors are
  from material misstatement, whether due to fraud or error.             described below.
                                                                                                                                                   4
FINANCIAL REPORT | Consolidated statements • Statement • Independent auditor’s report • Notes • Definitions                                          219",2020,"AR","EN","COLRUYT#","TRUE"
"2020_AR_EN_COLRUYT#.pdf.10","and fair view of
     due to fraud or error, the planning and execution of audit              the underlying transactions and events.
     procedures to respond to these risks and obtain audit evidence
                                                                          We communicate with the Audit Committee within the Board of
     which is sufficient and appropriate to provide a basis for our
                                                                          Directors regarding, among other matters, the planned scope and
     opinion. The risk of not detecting material misstatements
                                                                          timing of the audit and significant audit findings, including any
     resulting from fraud is higher than when such misstatements
                                                                          significant deficiencies in internal control that we identify during our
     result from errors, since fraud may involve collusion, forgery,
                                                                          audit.
     intentional omissions, misrepresentations, or the override of
     internal control;                                                    Because we are ultimately responsible for the opinion, we are also
                                                                          responsible for directing, supervising and performing the audits of
  •  obtaining insight in the system of internal controls that are
                                                                          the subsidiaries. In this respect we have determined the nature and
     relevant for the audit and with the objective to design audit
                                                                          extent of the audit procedures to be carried out for group entities.
     procedures that are appropriate in the circumstances, but not for
     the purpose of expressing an opinion on the effectiveness of the     We provide the Audit Committee within the Board of Directors with a
     Company’s internal control;                                          statement that we have complied with relevant ethical requirements
                                                                          regarding independence, and to communicate with them all
  •  evaluating the selected and applied accounting policies, and
                                                                          relationships and other matters that may reasonably be thought to
     evaluating the reasonability of the accounting estimates and
                                                                          bear on our independence, and where applicable, related safeguards.
     related disclosures made by the Board of Directors;
                                                                          From the matters communicated with the Audit Committee within the
  •  conclude on the appropriateness of the Board of Directors’ use of
                                                                          Board of Directors, we determine those matters that were of most
     the going-concern basis of accounting, and based on the audit
                                                                          significance in the audit of the Consolidated Financial Statements of
     evidence obtained, whether or not a material uncertainty exists
                                                                          the current period and are therefore the key audit matters. We
     related to events or conditions that may cast significant doubt on
                                                                          describe these matters in our report, unless the law or regulations
     the Company’s or Group’s ability to continue as a going concern.
                                                                          prohibit this.
     If we conclude that a material uncertainty exists, we are required
     to draw attention in our auditor’s report to the related disclosures
     in the Consolidated Financial Statements or, if such disclosures
     are inadequate, to modify our opinion. Our conclusions are based
     on audit evidence obtained up to the date of the auditor’s report.
                                                                                                                                                    5
FINANCIAL REPORT | Consolidated statements • Statement • Independent auditor’s report • Notes • Definitions                                           220",2020,"AR","EN","COLRUYT#","TRUE"
"2020_AR_EN_COLRUYT#.pdf.11","and fair view of the financial
position of Etn. Fr. Colruyt NV in accordance with all legal and regulatory dispositions. In the report no attention was drawn to any matter in particular.
The annual report, the annual financial statements of Etn. Fr. Colruyt NV and the independent auditor’s report are filed with the National Bank of Belgium, in accordance with art. 3:10
and 3:12 of the Companies and Associations Code. A copy of these documents can be obtained there on request.
These documents can also be obtained on request at the Company’s registered office:
Etn. Fr. Colruyt NV – Edingensesteenweg 196, 1500 Halle
Tel. +32 (2) 363 55 45
Internet: www.colruytgroup.com
Email: contact@colruytgroup.com
         FINANCIAL REPORT | Consolidated statements • Statement • Independent auditor’s report • Notes • Definitions                                                                       284",2020,"AR","EN","COLRUYT#","TRUE"
"2020_AR_EN_COOPSWE1.pdf.1","and fair view from an accounting point of view, given the stated
                                                                     ambition to start the divestment process at the time of the
                                                                     acquisition.
                                                                     For this reason, deferred tax has been valued at zero.
more to be adjusted at a later date and the amount may be
can be reliably estimated, the amount is included in the estimated final
the cost of the unit acquired.
   Adjustment of the value of additional purchase consideration              because the parent enterprise already has control. Since changes in
within twelve months from the acquisition date affects                       ownership interests in enterprises that are subsidiaries are only
goodwill/negative goodwill. Adjustments later than twelve
months after the acquisition date are recognised in the
consolidated income statement.
a ADJUSTMENT OF DISEASE ANALYSIS
If the assumptions for the acquisition analysis are incomplete, it
is adjusted to better reflect actual conditions at the acquisition
date. The adjustments are made retrospectively within twelve
months of the acquisition date. Adjustments made later than
twelve months after the acquisition date are accounted for as a
change in accounting estimate.
a CHANGES IN SHAREHOLDINGS
When acquiring additional shares in an enterprise, which is
already a subsidiary, a new acquisition analysis is not prepared",2020,"AR","EN","COOPSWE1","TRUE"
"2020_AR_EN_COOPSWE1.pdf.2","and fair view, in all                                              Consolidated Financial Statements and can be found
material respects, of the financial position of                                        on pages 1-75. The Board of Directors and the
the Association and the Group as at 31                                                 Executive Director are responsible for the other
December 2019 and of its financial                                                     information.
performance and its cash flows for the                                                    Our opinion on the annual accounts and
year then ended in accordance with the                                                 consolidated accounts does not cover this
Annual Accounts Act. The Directors'                                                    information and we do not express an audit opinion
Report is consistent with the other parts of                                           on this other information.
the annual and consolidated financial                                                     In connection with our audit of the annual and
statements.                                                                            consolidated financial statements, it is our
   We therefore recommend that the                                                     responsibility to read the information identified above
General Meeting approve the profit and                                                 and consider whether the information is materially
loss account and the balance sheet of the                                              inconsistent with the annual and consolidated
parent company and the group.                                                          financial statements. In performing this review, we
                                                                                       also consider the other knowledge we have obtained in
a REASON FOR THE OPINION                                                               the course of the audit and consider whether the
We conducted our audit in accordance                                                   information otherwise appears to be materially
with generally accepted auditing                                                       misstated.
standards in Sweden. The auditor's                                                        If, based on the work that has been done on this
responsibilities under this code of practice                                           information, we conclude
are described in more detail in the sections
on the responsibility of the authorised
auditor and the responsibility of the elected
auditor.",2020,"AR","EN","COOPSWE1","TRUE"
"2020_AR_EN_COOPSWE1.pdf.3","and fair
view of the results and position of the                                       a RESPONSIBILITY OF THE BOARD AND THE EXECUTIVE
Association and the Group.                                                    DIRECTOR
                                                                              The Board of Directors is responsible for the
REPORT ON OTHER LEGAL AND                                                     the right to dispose of the association's profit or loss.
REGULATORY REQUIREMENTS
                                                                              When proposing a dividend, this includes an
a UTTALAND                                                                    assessment of whether the dividend is justifiable in
In addition to our audit of the annual                                        view of the requirements of the nature, scope and risks
accounts and the consolidated accounts,                                       of the association's and group's activities with regard
we have also audited the management of                                        to the size of the association's and group's equity,
the Cooperative Association (KF),                                             consolidation needs, liquidity and other position.
Cooperative Society, for the year 20�9                                           The Board is responsible for the organisation of the
and the proposed appropriation of the                                         Association and the management of its affairs. This
Society's profit or loss by the Board of                                      includes, among other things, continuously assessing
Directors and the Executive Director.                                         the Association's
   We recommend that the Annual
General Meeting approves the
appropriation of profits as proposed in the",2020,"AR","EN","COOPSWE1","TRUE"
"2020_AR_EN_ICAGRUPP.pdf.1","in particular for sales   which means that Apotek Hjärtat in
significant effect on m     ­ arket     of both prescription drugs and self-          2020 became market leader.
development in 2020.                    care medicines.
                                                                                      Proposed legislative amendment
                                        Regulated sourcing and retail prices          In 2019 the Swedish Medical Products
Strong increase in e-commerce           Prescription drugs account for around         Agency recommended that the Gov-
The Covid-19 pandemic has precipi-      73% of total market sales, self-care          ernment review the possibility of
tated the move towards online sales     medicines for around 8% and other             healthcare companies owning phar-
channels in the pharmacy market. The    commercial goods and services for             macies, and vice versa. One of the
share of online sales of total market   around 18%. Both purchase prices and          ­reasons for this is the risk of over-­
sales for the full year is estimated at retail prices for prescription drugs           prescribing and of inappropriate drug
16.2% (10.7), and growth at 59%. In     within the reimbursement system are            treatment. In its response, the Swedish
2020 the number of outpatient phar-     set in the price model and according to        Pharmacy Association pointed out that          Growth of the pharmacy                         Pharmacy market              Pharmacy market
macies in Sweden totalled 1,426. The    regulations established by the Swedish         there is insufficient evidence that a          ­market in Sweden 2016–2020                    sales, Sweden                share, Sweden
vast majority of these belonged to one  Government through the Dental and              partnership or ownership structure
of the five largest pharmacy chains.    Pharmaceutical Benefits Agency (TLV).          between outpatient pharmacies and                %
With a sustained high growth rate in    The pharmacies’ trade margin consists          care providers would lead to these              14
                                                                                                                                       12
the online channel, the number of       of a fixed amount and a percentage             potential risks materialising.
                                                                                                                                       10
pharmacies is expected to fall over the supplement based on the purchase                                                                8
next few years. The majority of the     price.                                                                                          6
chains currently offer online sales.       As a result of economic conditions,                                                          4
                                                                                                                                        2
There are also three pure-play e-com-   pharmacies have generally broadened                                                             0
merce operators, with the largest one,  and intensified their offering of OTC                                                          -2
Apotea, in particular showing strong    drugs and of other commercial goods                                                            -4
                                                                                                                                          2016 2017 2018 2019 2020                                                   Apotek Hjärtat, 31%
growth in recent years.                 and services. They have also contrib-                                                                                                            Prescription drugs, 73%
                                                                                                                                            Pharmacy market       Prescription           Commercial goods            Other, 69%
                                        uted to the consolidation of the market                                                                                                          and services, 18%
                                                                                                                                            OTC drugs             Commercial goods
2020 characterised by the pandemic      that has taken place in recent years.                                                                                                            OTC drugs, 9%
The combined sales during the year
                                                                                                                                        Source: Swedish Pharmacy Association
amounted to around SEK 49.3 billion,
ICA GRUPPEN ANNUAL REPORT 2020                                                                                                                                                                                                               37",2020,"AR","EN","ICAGRUPP","TRUE"
"2020_AR_EN_ICAGRUPP.pdf.2","and fair pres-
                                                                                                  ­capitalised as part of the cost of the asset.                                          entation of the substance of the leases. If standardisation in the future involves the
 Inventories                                                                                                                                                                              addition of more detailed rules based, for example, on amendments to IFRS 16 or
 Inventories are measured at the lower of cost and net realisable value. Cost consists             Cash and cash equivalents                                                              interpretations of IFRS 16 issued by IFRS IC, this could impact the financial
 of all purchase costs after deducting supplier bonuses received relating to products              Cash and cash equivalents consist of cash, bank balances and short-term invest-        ­statements.
 in stock.                                                                                         ments with an original maturity of no more than three months.
                                                                                                                                                                                           Valuation of goodwill and trademarks
 Financial instruments                                                                             Bonus programmes                                                                        Assessments are made on an ongoing basis to ensure that the book value of good-
 Financial assets are classified in three categories: financial assets measured at amor-           The bonus programmes for senior executives are cash-based. Amounts are recog-           will and trademarks does not exceed their recoverable amount. A calculation is made
 tised cost, financial assets measured at fair value through profit or loss and financial          nised in the income statement and the liability is remeasured at fair value on an       of the recoverable amount to assess whether impairment of goodwill and trade-
 assets measured through other comprehensive income. As a general rule, financial                  ongoing basis until the liability is settled.                                           marks is indicated. The recoverable amount is calculated using a present value calcu-
 liabilities are measured at amortised cost. Derivatives that constitute a liability are                                                                                                   lation of cash flows based on the anticipated future outcomes of a number of factors.
 recognised at fair value through profit or loss.                                                  Pensions and other post-employment benefit obligations                                  Since fair value is calculated based on assumptions about the future, a downgraded
     The fair values of financial assets and liabilities have been determined in accord-           The Group has both defined contribution and defined benefit pension plans. Defined      assessment of these assumptions could indicate impairment. The effects of the
 ance with the descriptions in Note 14 in the case of ICA Bank and Note 20 for the rest            benefit pension plans are recognised at their present value. The discount rate is the   Covid-19 pandemic are not expected to have a material impact on these future
 of ICA Gruppen.                                                                                   interest rate for housing bonds which, according to ICA Gruppen, are corporate          assumptions unless the pandemic continues for several years.
                                                                                                   bonds in accordance with IAS 19 Employee Benefits. Revaluation of pension liabilities
 Liabilities to credit institutions and other loan liabilities                                     based on actuarial gains and losses is recognised in other comprehensive income.
 All loan liabilities are recognised at amortised cost according to the effective interest
 method.
ICA GRUPPEN ANNUAL REPORT 2020                                                                                                                                                                                                                                                   81",2020,"AR","EN","ICAGRUPP","TRUE"
"2020_AR_EN_ICAGRUPP.pdf.3","and fair presentation of the Group’s and                 stated as such on page 5, has been approved for publication by the Board of
 the Parent Company’s financial position and results, and that the Board of Directors’             ­Directors.
 Report provides a",2020,"AR","EN","ICAGRUPP","TRUE"
"2020_AR_EN_ICAGRUPP.pdf.4","and fair overview of the development of the Group’s and the
                                                                                 Stockholm, 18 February 2021
                 Claes-Göran Sylvén                               Lennart Evrell                            Cecilia Daun Wennborg                           Andrea Gisle Joosen
                      Chairman
                   Jeanette Jäger                               Fredrik Hägglund                                 Bo Sandström                                  Magnus Moberg
                   Fredrik Persson                                Anette Wiotti                                 Jonathon Clarke                                  Magnus Rehn
                                                                                         Per Strömberg
                                                                                     Chief Executive Officer
                                                                     Our audit report was submitted on 18 February 2021
                                                                                            KPMG AB
                                                                                    Helena Arvidsson Älgne
                                                                                 Authorised Public Accountant
ICA GRUPPEN ANNUAL REPORT 2020                                                                                                                                                                                                                          109",2020,"AR","EN","ICAGRUPP","TRUE"
"2020_AR_EN_MERCADON.pdf.1",", relevant, and accurate information.
122",2020,"AR","EN","MERCADON","TRUE"
"2020_AR_EN_PLUS####.pdf.1","that you miss
       the social contact before and after a meeting, but    One of the values is ""forward. How
       we found a good modus operandi with each other to     do you specifically view that? ""This
       keep the work going in an enthusiastic way.           value fits well with me and with the
                                                             Automation, Finance and Administration
       In the areas of automation, finance and               Coordination Team. We like to look ahead to use
       administration, much was achieved in 2020. For        technology to help PLUS entrepreneurs move
       example, thanks to the efforts of the IT department   forward. We have also done so in 2020 with
       of PLUS Retail, we managed to scale up very           great enthusiasm within our team. Working
       quickly in the area of e-commerce. This was           together is ultimately the only way to move
       necessary when customers wanted to do their           forward.""
       shopping online en masse in the spring.
       Furthermore, in 2020 a strong technologi- cal
       foundation was laid for all processes at the front
       and back of our stores. A supermarket company is
       increasingly a technology company.
       Everything is related to technology, from ordering
       and distribution to payment and delivery and
       creating customer knowledge. The better we
       organize that, the more efficient and customer-
       friendly we can operate.""
54
60 - Annual Report PLUS
2020",2020,"AR","EN","PLUS####","TRUE"
"2020_AR_EN_PLUS####.pdf.2","and fair view of free from material misstatement, whether due to
the financial position of Ondernemerscoöperatie    error or fraud.
De Sperwer U.A. as at January 3, 2021, and of its
result for the year then ended in accordance with  In preparing the financial statements, the central
Part B of the 9Netherlands2 Civil Code.            management must consider whether the company
                                                   is in a position to continue its operations as a
The financial statements consist of:               going concern. Under the aforementioned
• the balance sheet as of January 3, 2021;         accounting system, the central management must
• the income statement for 2020;                   prepare the financial statements on the basis of
• the notes providing a summary of the             the going concern assumption, unless the central
  accounting policies and other                    management intends to liquidate the company or
  explanatory information used.                    terminate the business activities or if termination
                                                   is the only realistic alternative. The central
The basis for our judgment                         management must consider events and
We conducted our audit in accordance with Dutch    circumstances that give rise to reasonable doubt
law, which includes the Dutch Standards on         could exist whether the company will be able to
Auditing. Our responsibilities in this regard are  continue as a going concern, disclose this in the
described in the section entitled 'Our             financial statements.
responsibilities for the audit of the financial
statements'.                                       Our responsibilities for auditing the financial
                                                   statements
We are independent of Ondernemerscoöperatie De     Our responsibility is to plan and perform an audit
Sperwer U.A. as required by the Wet toezicht       engagement in such a way as to obtain sufficient
accountantsorganisaties (Wta), the Verordening     and appropriate audit evidence for our opinion.
inzake de onafhankelijkheid van accountants
at assurance engagements (ViO) and other           Our audit was conducted with a high degree but
independence rules in the Netherlands relevant     not an absolute degree of assurance which may
to the engagement. Furthermore, we have            result in our not detecting all material errors and
complied with the Verordening gedrags- en          fraud during our audit.
beroepsregels accountants (VGBA)
(Regulations on professional conduct for
accountants).
We believe that the audit information we have
obtained is sufficient and appropriate as a basis
for our opinion.
                                                                                                       55
                                                                                                       69",2020,"AR","EN","PLUS####","TRUE"
"2020_AR_EN_PLUS####.pdf.3","and fair view of the underlying
         collusion, forgery, deliberate failure to record    transactions and events.
         transactions, deliberate misrepresentation or
         breach of internal controls;                      We communicate with the chief executive officer,
       • to obtain an understanding of internal control    among other things, the planned scope and
         relevant to the audit for the purpose of          timing of the audit and the significant findings
         selecting audit procedures that are appropriate   from our audit, including any significant
         in the circumstances. These work-                 deficiencies in internal control.
         The purpose of this report is not to express an
         opinion on the effectiveness of the entity's      Rotterdam, March 82021
         internal control;
       • evaluating the appropriateness of the             Ernst & Young Accountants LLP M.
         accounting policies used and the                  de Kimpe RA
         reasonableness of accounting estimates made
         by management and the related disclosures in
         the financial statements;
54
70 - Annual Report PLUS
2020",2020,"AR","EN","PLUS####","TRUE"
"2020_AR_EN_PLUS####.pdf.4","and fair view of the financial
position of PLUS Holding B. V. as at January3 1, and
2021of its result for the year then ended in
2020accordance with Part B of the 9Netherlands2 Civil
Code.
The financial statements consist of:
• consolidated and separate balance sheet as
  of January32021 ;
• the consolidated and separate income
  statement for 2020;
• the notes providing a summary of the
  accounting policies and other explanatory
  information used.
The basis for our judgment
We conducted our audit in accordance with Dutch
law, which includes the Dutch Standards on Auditing.
Our responsibilities in this regard are described in the
section entitled Our responsibilities for the audit of
the financial statements. We are independent of PLUS
Holding
B.V. as required by the Wet toezicht accountants-
organisaties (Wta), the Verordening inzake de
onafhankelijkheid van accountants bij assurance-op-
rachten (ViO) and other independence rules in the
Netherlands relevant to the engagement.
Furthermore, we have complied with the Dutch
Regulation on
and professional rules for accountants (VGBA).
We believe that the audit information we have
obtained is sufficient and appropriate as a basis
for our opinion.
Statement on other information
included in the annual report
In addition to the financial statements and our
audit report thereon, the annual report includes
98 - Annual Report PLUS
94
2020",2020,"AR","EN","PLUS####","TRUE"
"2020_AR_EN_PLUS####.pdf.5","and fair view of the underlying
                                                                   transactions and events.
        We conducted this audit with professional scepticism
        and applied professional judgement where relevant in     We communicate with the supervisory board, among
        accordance with Dutch auditing standards, ethical        other things, the planned scope and timing of the audit
        rules and independence requirements.                     and the significant findings from our audit, including
        Our audit included:                                      any significant deficiencies in internal control.
        • identifying and assessing the risks that the financial
          statements are materially misstated due to error or    We confirm to the supervisory board that we have
          fraud, determining and performing audit procedures     complied with the relevant ethical requirements on
          in response to those risks and obtaining audit         independence. We also communicate with the
          evidence that is sufficient and appropriate to provide supervisory board on all relationships and other matters
          a basis for our opinion. The risk of not detecting a   that may reasonably affect our independence and on the
          material misstatement is greater with fraud than with  related measures to safeguard our independence.
          error.
          Fraud may involve collusion, forgery, intentional      Rotterdam, March 82021
          failure to record transactions, intentional
          misrepresentation, or breach of internal controls;     Ernst & Young Accountants LLP
        • gaining an understanding of internal                   drs. M. de Kimpe RA
          management relevant to the audit for the
          purpose of
94
100- -Annual   ReportPLUS
       AnnualReport   PLUS
2020",2020,"AR","EN","PLUS####","TRUE"
"2020_SR_EN_ASDA####.pdf.1","environmental concerns (in priority order)4
lifetime planetary impact of any one product versus another
is extremely complex with no common approach and this
makes it challenging for us to identify and therefore help our
customers discover the sorts of products which would reduce
the carbon footprint of their basket. There are also many
behaviours customers could adopt to reduce their planet
impact, such as reusing bags and containers and helping to
recycle more difficult materials. Encouraging participation and
measuring the impact of these changes is all in scope.
                                                                                                                                         1. Price                                                              2. Availability
Asda is committed to proactively partner with industry
stakeholders to make progress on measurement, definitions
and best practice with respect to communicating the planet
impacts of products to customers. We expect this work to
involve the development of consistent rules regarding product
labelling and environmental claims, customer trials, as well as
more holistic data at the product level. We’ll be reporting back
on our progress on this in coming years and expect to be able
                                                                                                                                    3. Quality                                                                             4. Access
to quantify our goals in due course.
1. Shoppercentric survey of 1000 UK shoppers, September 2019 I 2 & 3. Kantar Worldpanel February 2020 I 4. https://www.retailtimes.co.uk/research-reveals-80-of-uk-shoppers-describe-themselves-as environmentally-friendly/
                                                                                                                                                                                                                                                              41",2020,"SR","EN","ASDA####","TRUE"
"2020_SR_EN_ASDA####.pdf.2","r of our Asda Community Champions – whose role it is to                                                                                    about the importance of recycling and tackling plastic pollution. As
 help make the communities around their stores a better place to live, work                                                                                 part of this we have run competitions in schools for children to design
 and grow up in. Based in our larger stores, our 380+ Community Champions                                                                                   environmental posters – with the winner in Bristol taking home £20,000 for
 are the face and heart of Asda in their local area and the driving force behind                                                                            their school to spend on a recycling and sustainability initiative.
 our support of worthy causes. They provide localised support tailored to
                                                                                                                                                            So far, Asda’s Plastics Investigators programme has reached 408,565
 meet the specific needs of their communities through fundraising, outreach
                                                                                                                                                            school pupils through 2,791 schools and a parental audience of 694,561 with
 activities and supporting with grant applications.
                                                                                                                                                            messages about the importance of plastics recycling.
 How our Community Champions help
 From outreach programmes to grant giving, our Community Champions
 listen to our communities’ needs and work with local people to make sure
 we’re providing support to those who need it most. They work tirelessly to
 support charities, projects and initiatives that make a real impact for local
 people. They also build close relationships with local schools, working with
 teachers to promote healthy food and an active lifestyle, enthusing children
 about cooking and talking to them about protecting the environment. In
 2019, our Community Champions worked with over 15,000 local groups
 across the UK, and reached 2,791 schools.1
 Every year, Asda Community Champions…
 •       Provide space in our stores to local groups to raise awareness of
         services available within the community, collect food for food banks
         and support fundraising for local charities. Some of our stores also
         have rooms available free of charge that community groups can use to
         hold meetings.
 •       Run fundraising events in our stores, through bag packing, bucket
         collections and by donating goods to fundraising events. Our
         Community Champions have also taken part in some remarkable
         colleague fundraising events – from shaving their hair off to running
         marathons. In everything they do, they make us all incredibly proud.
 •       Each Champion also has a monthly budget for monetary and product
         donations to provide practical support to local charities. They also
         coordinate the in-store Green Token Giving scheme, funded by the
         Asda Foundation.
1. Activity includes donations of time, space and goods. School activity consisted of a ‘Plastic Investigators’ activity managed by the organisation ‘We are Futures’.
                                                                                                                                                                                                                                          58",2020,"SR","EN","ASDA####","TRUE"
"2020_SR_EN_CONAD###.pdf.1","team spirit. Making each person
                      constant concern of Conad Adriatico.             aware
                      In this way the Cooperative is able to           to be an integral part of a system that nurtures
                      to differentiate itself competitively from other ambitious goals because you make her feel
                      realities in the area and, above all, allows it  competent, informed and secure in her daily
                      to make available to members and                 ""doing"" she contributes to a common result made
                      customers services and tools that are always     of respect for others, desire to build together,
                      at the forefront.                                knowing how to put in second place
                      But also to think in terms of development,       personal beliefs and interests.
                      becoming an industry benchmark.
12",2020,"SR","EN","CONAD###","TRUE"
"2020_SR_EN_CONAD###.pdf.2","evolution of the traditional hypermarket
   Conad Space          24            4.723          16.000/19.000       transformed into a new experience: a convenient,
                                                                         complete and functional offer.
                                                                         It combines the convenience factor - the practicality of
   Conad
                        17            1.623          10.500/12.000       shopping close to home - with the completeness of the
   Superstore                                                            assortment and services typical of a commercial area.
                                                                         The ""heart"" of the Cooperative's network, in terms of
   Conad                168           878            7.000/8.500         importance of turnover and because it combines the
                                                                         spirit of easy, complete, fast traditional shopping.
                                                                         Present in central areas, dedicated to daily shopping
   Conad City           124           343            4.500/5.500         and weekly completion.
                                                                         They are the traditional format from which Conad's
   Margherita                                                            adventure in the panorama of national distribution is
                        31            191            1.500
   Conad                                                                 being launched, intended for quick, everyday
                                                                         shopping.
                                                                         The quality discount store, which abandons the image of
   Todis                58            565            2.000/3.000         the spartan point of sale to focus on the quality of
                                                                         products and service.
                                                                         It is the sign that was born in the late '80s, the small
   Food                 17            till 250       800/1.200           store with its function and tradition for everyday
                                                                         shopping, from fresh to small groceries.
                                                                         The last born of Conad, dedicated to pets. Two
                                                                         surfaces, with a defined quantity of products (4
   PetStore             1             250/500        5.000/8.000         thousand for the smaller format, 5 thousand for the
                                                                         larger one), promotional activities and specific services.
                                                                         The solution that brings convenience to motorists in an
   Fuel
                        3             1.773          -                   item that weighs more in the family budget and acts as a
   distributor                                                           ballast on competitors' prices.
The sales network is complemented by other concepts that respond to new patterns and consumption needs:
7 Self ConadThe 24 convenience of self-service beyond the closing time of other stores.
27 ParapharmaciesThe                 convenience and assistance of registered professional pharmacists, with the
                         same qualification as their colleagues working in traditional pharmacies.
11 OtticoThe             best of professionalism and the best of the market in the name of convenience.
2 ConceptFor             the nutrition and well-being of pets.
20                                                                                                                                  19",2020,"SR","EN","CONAD###","TRUE"
"2020_SR_EN_CONAD###.pdf.3","that the Cooperative has the duty
to ensure the longevity and development of
the sales network, anticipating and
hypothesizing future scenarios and promoting
effective training initiatives that facilitate
generational change, at the same time it is",2020,"SR","EN","CONAD###","TRUE"
"2020_SR_EN_CONAD###.pdf.4","that senior members must take on the
responsibility of
to identify suitable family members to
continue the management of the company,
transmitting
The spirit of entrepreneur and cooperator.
The training of Junior Members takes place through
six-month training courses divided into classroom
and on-the-job training, during
which are tested the commitment
and the determination to take the path outside of
your own store, to acquire the most advanced
techniques of running a business.
The experience in other stores is a very
important phase, during which
you can measure yourself against other
management styles and breathe in different
corporate cultures, training and testing your
commitment and determination, enriching
yourself with skills, tools and a vision that goes
beyond the reality of your own store. Other
companies
are what Conad Adriatico has called ""school
outlets"", excellencies of the organization, whose
collaborators and members are familiar with the
educational, training and evaluation processes.
In summary, the training course is structured as
follows
in three macro-phases: coaching on school
outlets where, through job rotation periods, the
junior associate will acquire knowledge
and operational and management skills
related to all departments; internship in
Cooperative for
Know and learn more about the activities,
46",2020,"SR","EN","CONAD###","TRUE"
